Sample.Name,ID,Continent,Country,Region,Strain,Collection,Latitude,Longitude,Year.of.Collection,Pot.Field,Host,Status_world,Status_ext_eur,Status_recent_ext_eur,fs_level1,fs_level2,fs_level3,fs_level4,fs_level5,fs_level6,fs_level7,fs_level8,anc1,anc2,anc3,anc4,anc5,anc6,anc7,Mating.type
NCSU_RU_06_11,SRR19456559,Europe,Russia,Rostov Oblast Rostov on Don,tritici,NCSU,47.29,39.6,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.067184,0.010911,0.000193,1E-05,0.916706,1E-05,0.004985,1_1_3
NCSU_TR_01_01,SRR19456412,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.151611,1E-05,1E-05,0.002117,0.846232,1E-05,1E-05,1_1_3
NCSU_TR_01_02,SRR19456490,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,Turkey8,0.078793,1E-05,1E-05,0.035973,0.848762,1E-05,0.036442,1_2_1
NCSU_TR_01_03,SRR19456600,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.12733,1E-05,1E-05,1E-05,0.857843,1E-05,0.014787,1_1_3
NCSU_TR_01_08,SRR19456505,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,TR_ISR,TR_ISR,TR_ISR,TR_ISR_admx,TR_ISR,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_1_3
NCSU_TR_01_10,SRR19456504,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,Turkey1,Turkey1,Turkey1,Turkey_admx,Turkey2,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_1_3
NCSU_TR_01_17,SRR19456579,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,Turkey8,0.156202,1E-05,1E-05,0.084245,0.744848,1E-05,0.014674,1_2_1
NCSU_TR_01_18,SRR19456598,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.219158,1E-05,1E-05,1E-05,0.750139,1E-05,0.030663,1_2_1
NCSU_TR_01_19,SRR19456487,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,Turkey2,Turkey3,Turkey4,Turkey5,Turkey10,0.397807,1E-05,1E-05,1E-05,0.602143,1E-05,1E-05,1_1_3
NCSU_TR_01_20,SRR19456410,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey6,0.009316,1E-05,1E-05,1E-05,0.990634,1E-05,1E-05,1_2_1
NCSU_TR_02_01,SRR19456578,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,Turkey8,0.082996,0.01731,1E-05,0.047392,0.852272,1E-05,1E-05,1_2_1
NCSU_TR_02_02,SRR19456596,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.250305,0.055972,1E-05,1E-05,0.689137,1E-05,0.004556,1_2_1
NCSU_TR_02_04,SRR19456486,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,Turkey2,Turkey3,Turkey4,Turkey5,Turkey9,0.570367,1E-05,1E-05,1E-05,0.429583,1E-05,1E-05,1_1_3
NCSU_TR_02_09,SRR19456485,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,Turkey2,Turkey3,Turkey4,Turkey5,Turkey10,0.475782,1E-05,1E-05,1E-05,0.524168,1E-05,1E-05,1_1_3
NCSU_TR_02_10,SRR19456577,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.172858,0.106907,1E-05,0.031072,0.672692,1E-05,0.016451,1_1_3
NCSU_TR_02_13,SRR19456500,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,Turkey1,Turkey1,Turkey1,Turkey_admx,Turkey2,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_1_3
NCSU_TR_02_14,SRR19456595,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.197541,0.021047,1E-05,1E-05,0.781372,1E-05,1E-05,1_2_1
NCSU_TR_02_16,SRR19456576,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.290941,0.017745,1E-05,0.04018,0.6389,1E-05,0.012214,1_2_1
NCSU_TR_02_17,SRR19456409,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey6,0.042839,1E-05,1E-05,1E-05,0.957111,1E-05,1E-05,1_2_1
NCSU_TR_02_18,SRR19456499,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,Turkey1,Turkey1,Turkey1,Turkey_admx,Turkey2,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_1_3
NCSU_TR_02_20,SRR19456574,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey2,Turkey5,0.027094,1E-05,0.012291,1E-05,0.960575,1E-05,1E-05,1_1_3
NCSU_TR_02_21,SRR19456594,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.287242,0.062481,1E-05,1E-05,0.617451,1E-05,0.032796,1_2_1
NCSU_TR_02_23,SRR19456408,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey3,Turkey4,Turkey4,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_TR_03_01,SRR19456484,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,Turkey2,Turkey3,Turkey4,Turkey5,Turkey9,0.528021,1E-05,1E-05,1E-05,0.471929,1E-05,1E-05,1_2_1
NCSU_TR_03_03,SRR19456492,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,Turkey1,Turkey1,Turkey1,Turkey_admx,Turkey2,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_1_3
NCSU_TR_03_08,SRR19456593,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_TR_03_11,SRR19456592,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.252734,1E-05,1E-05,1E-05,0.747027,1E-05,0.000199,1_2_1
NCSU_TR_03_13,SRR19456418,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,Turkey2,Turkey3,Turkey4,Turkey5,Turkey10,0.433769,1E-05,1E-05,1E-05,0.566181,1E-05,1E-05,1_2_1
NCSU_TR_03_14,SRR19456498,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,Turkey1,Turkey1,Turkey1,Turkey_admx,Turkey2,1E-05,1E-05,1E-05,0.999936,1E-05,1.4E-05,1E-05,1_1_3
NCSU_TR_03_16,SRR19456406,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey3,Turkey4,Turkey4,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_TR_03_17,SRR19456573,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,Turkey8,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_TR_03_18,SRR19456591,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_TR_03_19,SRR19456497,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,TR_ISR,TR_ISR,TR_ISR,TR_ISR_admx,TR_ISR,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_1_3
NCSU_TR_03_20,SRR19456417,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,Turkey2,Turkey3,Turkey4,Turkey6,Turkey11,0.083329,1E-05,1E-05,1E-05,0.916621,1E-05,1E-05,1_1_3
NCSU_TR_03_23,SRR19456572,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey2,Turkey5,0.009383,1E-05,0.001764,1E-05,0.988813,1E-05,1E-05,1_1_3
NCSU_TR_04_01,SRR19456590,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.183702,1E-05,1E-05,1E-05,0.816248,1E-05,1E-05,1_2_1
NCSU_TR_04_03,SRR19456404,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey3,Turkey4,Turkey4,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_TR_04_05,SRR19456403,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey3,Turkey4,Turkey4,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_TR_04_06,SRR19456589,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.221086,1E-05,1E-05,1E-05,0.778864,1E-05,1E-05,1_2_1
NCSU_TR_04_08,SRR19456588,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.193582,1E-05,1E-05,1E-05,0.803262,1E-05,0.003116,1_1_3
NCSU_TR_04_09,SRR19456587,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.156867,0.064627,1E-05,1E-05,0.778466,1E-05,1E-05,1_2_1
NCSU_TR_04_10,SRR19456496,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,Turkey1,Turkey1,Turkey1,Turkey_admx,Turkey1,1E-05,1E-05,1E-05,0.484425,1E-05,1E-05,0.515525,1_1_3
NCSU_TR_04_17,SRR19456402,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey7,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_TR_04_19,SRR19456495,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,Turkey1,Turkey1,Turkey1,Turkey_admx,Turkey2,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_2_1
NCSU_TR_04_22,SRR19456401,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,Turkey8,0.094951,1E-05,1E-05,0.031915,0.864033,1E-05,0.009071,1_1_3
NCSU_TR_04_23,SRR19456400,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey6,0.03736,1E-05,0.000367,1E-05,0.962233,1E-05,1E-05,1_2_1
NCSU_TR_04_24,SRR19456585,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.281648,0.00813,1E-05,0.02388,0.66424,1E-05,0.022081,1_2_1
NCSU_TR_05_01,SRR19456494,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,TR_ISR,TR_ISR,TR_ISR,TR_ISR_admx,TR_ISR,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_2_1
NCSU_TR_05_02,SRR19456399,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey2,Turkey3,0.070859,1E-05,1E-05,1E-05,0.929091,1E-05,1E-05,1_1_3
NCSU_TR_05_03,SRR19456398,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey2,Turkey3,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_TR_05_04,SRR19456493,Asia,Turkey,Adana,tritici,NCSU,36.95,35.38,2017,,,Included,Included,Included,S_Europe_ME,ME,TR_ISR,Turkey1,Turkey1,Turkey1,Turkey_admx,Turkey2,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1_1_3
NCSU_TR_05_05,SRR19456397,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey7,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_2_1
NCSU_TR_05_06,SRR19456396,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey7,1E-05,1E-05,0.008165,1E-05,0.964334,1E-05,0.027461,1_2_1
NCSU_TR_05_07,SRR19456415,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,Turkey2,Turkey3,Turkey4,Turkey5,Turkey10,0.425992,1E-05,0.000195,1E-05,0.573774,1E-05,1E-05,1_1_3
NCSU_TR_05_09,SRR19456584,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_TR_05_14,SRR19456395,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_TR_05_15,SRR19456571,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey2,Turkey5,1E-05,1E-05,0.000786,1E-05,0.999164,1E-05,1E-05,1_1_3
NCSU_TR_05_20,SRR19456607,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey2,Turkey3,0.015513,1E-05,0.00709,1E-05,0.977358,1E-05,1E-05,1_2_1
NCSU_TR_05_22,SRR19456606,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey6,0.074746,1E-05,1E-05,1E-05,0.925204,1E-05,1E-05,1_1_3
NCSU_TR_06_01,SRR19456605,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_TR_06_02,SRR19456583,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_TR_06_05,SRR19456582,Asia,Turkey,Edirne,tritici,NCSU,41.65,26.54,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.233833,1E-05,1E-05,1E-05,0.766117,1E-05,1E-05,1_1_3
NCSU_TR_06_10,SRR19456414,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Included,Included,Included,N_Europe,N_Europe,N_Europe,Turkey2,Turkey3,Turkey4,Turkey5,Turkey10,0.472772,1E-05,1E-05,1E-05,0.527178,1E-05,1E-05,1_1_3
NCSU_TR_06_12,SRR19456570,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,Turkey8,0.147168,0.017091,1E-05,0.071332,0.731644,1E-05,0.032745,1_2_1
NCSU_TR_06_13,SRR19456604,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey2,Turkey3,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_TR_06_14,SRR19456603,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,TUR_RUS,0.249008,1E-05,1E-05,1E-05,0.750942,1E-05,1E-05,1_1_3
NCSU_TR_06_15,SRR19456602,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey7,1E-05,1E-05,1E-05,1E-05,0.99994,1E-05,1E-05,1_1_3
NCSU_TR_06_16,SRR19456569,Asia,Turkey,Sakarya Adapazari,tritici,NCSU,40.81,30.4,2018,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey2,Turkey5,1E-05,1E-05,0.000692,1E-05,0.999258,1E-05,1E-05,1_1_3
NCSU_TR_06_17,SRR19456601,Asia,Turkey,Eskisehir,tritici,NCSU,39.8,30.55,2017,,,Included,Included,Included,S_Europe_ME,S_Europe_ME,S_Europe_ME,TUR_RUS,Turkey2,Turkey2,Turkey3,Turkey6,0.062037,1E-05,1E-05,1E-05,0.937913,1E-05,1E-05,1_1_3
NCSU_TR_08_01,SRR19456413,Asia,Turkey,Izmir Menemen,tritici,NCSU,38.6,27.05,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,
NCSU_US_00_01,SRR19456528,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_00_02,SRR19456527,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_00_03,SRR19456526,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_00_04,SRR19456525,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_00_05,SRR19456524,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NCSU_US_00_06,SRR19456523,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_00_07,SRR19456522,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_00_08,SRR19456521,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_00_09,SRR19456520,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NCSU_US_00_11,SRR19456517,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NCSU_US_00_12,SRR19456516,North America,USA,North Carolina Kinston,tritici,NCSU,35.28,-77.61,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NCSU_US_00_13,SRR19456453,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_00_15,SRR19456451,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_00_16,SRR19456546,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_00_17,SRR19456545,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_US_00_18,SRR19456544,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_00_19,SRR19456543,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_1_3
NCSU_US_00_20,SRR19456542,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_1_3
NCSU_US_00_21,SRR19456540,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.999939,1.1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_00_22,SRR19456539,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Included,Excluded,Excluded,,,,,,,,,1E-05,1E-05,0.99994,1E-05,1E-05,1E-05,1E-05,1_2_1
NCSU_US_00_23,SRR19456538,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
NCSU_US_00_24,SRR19456537,North America,USA,North Carolina Raleigh,tritici,NCSU,35.73,-78.7,2018,,,Excluded,Excluded,Excluded,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,1_2_1
