"","strain","country","latitude","longitude","host","pot.field","fs_level_4","anc1","anc2","anc5","anc6","anc7","wind_coord1","wind_coord2","wind_coord3","bio2","bio3","bio4","bio7","bio8","bio16","bio19","hurs_range","rsds_range","vpd_range","clt_mean","clt_range"
"NCSU_TR_04_23","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.029698,0.967347,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_04_24","tritici","Turkey",41.65,26.54,"","","TUR",0.005337,0.022613,0.020926,0.277877,0.665727,0.0500067390198233,1.794687146751,-0.122367683628651,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_05_01","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688324,-0.0549301592586768,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_05_02","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.06522,0.93471,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_05_03","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_05_04","tritici","Turkey",36.95,35.38,"","","ME",1e-05,0.99992,1e-05,1e-05,1e-05,1.1408952996651,0.867690567688324,-0.0549301592586774,0.426110823053602,0.154936005322437,0.475895861138853,0.583694016342183,-0.824075618630601,1.47588681869395,2.22934894505167,-1.46922178063541,0.326391006759758,0.46550945389637,-1.11342297219402,0.272793955850997
"NCSU_TR_05_05","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_05_06","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,0.024801,1e-05,0.965054,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_05_07","tritici","Turkey",38.6,27.05,"","","N_EUR",1e-05,1e-05,1e-05,0.40654,0.58727,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_05_15","tritici","Turkey",40.81,30.4,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.998634,0.239510130476345,1.88960939731513,-0.822959545454171,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_05_20","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.00971,0.984894,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_05_22","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.074889,0.925041,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_06_05","tritici","Turkey",41.65,26.54,"","","TUR",1e-05,1e-05,1e-05,0.227126,0.772804,0.0500067390198233,1.794687146751,-0.122367683628648,0.59545076137296,0.0288631470658971,1.17667005932833,1.06687790569979,-1.50349273383263,-0.177867929817193,0.164259364271871,0.292608110837689,0.505220205868933,0.850827122401607,-0.422758374968464,1.31035466041061
"NCSU_TR_06_10","tritici","Turkey",38.6,27.05,"","","N_EUR",1e-05,1e-05,1e-05,0.46163,0.5383,0.720738282223711,1.76226807626045,0.96938536757543,0.468445807633441,0.107658683476234,0.453084201041539,0.680330794213704,-0.60426419900641,1.32232387776077,1.9107549124663,1.75275480171608,1.9145492371156,1.47725295773908,-1.20208338262092,1.49872585713885
"NCSU_TR_06_12","tritici","Turkey",40.81,30.4,"","","TUR",0.02199,0.088362,0.020494,0.147815,0.721298,0.239510130476345,1.88960939731514,-0.822959545454171,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_06_13","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.999673,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_06_14","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.244752,0.755178,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_06_15","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.99992,0.50345925401687,1.86401718520922,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NCSU_TR_06_16","tritici","Turkey",40.81,30.4,"","","TUR",1e-05,1e-05,1e-05,1e-05,0.997338,0.239510130476345,1.88960939731514,-0.822959545454171,0.129765930994726,0.249491024741596,-0.0186609297709113,-0.0686042342905838,-1.18376703256108,0.517997704621262,1.14543663853841,-1.3274306763559,0.254730208560775,-0.350918724873425,0.281205283821124,0.994377169124519
"NCSU_TR_06_17","tritici","Turkey",39.8,30.55,"","","TUR",1e-05,1e-05,1e-05,0.056055,0.943875,0.50345925401687,1.86401718520921,-1.02088086009325,1.18814054549071,0.674987297084173,0.718611924574272,1.09103710016767,-1.90314986042206,-1.24314371587112,-0.752275642513574,-0.573222674869127,0.68598618330781,0.0596988562060226,-0.41743875034285,0.985262433798958
"NLNI042202","tritici","Netherlands",51.841595,5.862651,"6n","Pot","N_EUR",1e-05,1e-05,1e-05,0.999911,1.9e-05,-0.844840676429053,-0.545595995946117,-0.789498867427414,-0.928608683501263,-0.254801159738072,-1.02328644045661,-1.32488234662036,-1.88316700409258,0.265639025465341,0.697558070990859,0.1779684946117,-1.07841887505094,-0.944201674738678,1.04013839707539,-0.831608141096058
"NLNI042203","tritici","Netherlands",51.841595,5.862651,"4n","Pot","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.844840676429053,-0.545595995946117,-0.789498867427414,-0.928608683501263,-0.254801159738072,-1.02328644045661,-1.32488234662036,-1.88316700409258,0.265639025465341,0.697558070990859,0.1779684946117,-1.07841887505094,-0.944201674738678,1.04013839707539,-0.831608141096058
"NLTX072301","tritici","Netherlands",53.151129026273,4.85575686935028,"6n","Pot","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.910373792273298,-0.657646646459165,-1.06484732326266,-2.96068794333356,-3.13872042244371,-1.93210297873359,-2.96770757043621,-0.24457278507592,0.743509715781873,0.224284326932883,-1.96096539760479,0.95842633501926,-1.36468622172207,0.798982080714221,-0.89996865603776
"NLTX072302","tritici","Netherlands",53.151129026273,4.85575686935028,"4n","Pot","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.910373792273298,-0.657646646459165,-1.06484732326266,-2.96068794333356,-3.13872042244371,-1.93210297873359,-2.96770757043621,-0.24457278507592,0.743509715781873,0.224284326932883,-1.96096539760479,0.95842633501926,-1.36468622172207,0.798982080714221,-0.89996865603776
"PLBA092301","tritici","Poland",49.89493148,18.7321024145886,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.934649,0.065281,-0.68226245574234,-0.178383129985477,-0.29587859840119,-0.589928806862547,-0.853647612183392,0.623715418569446,0.124669321452458,0.594707180761881,1.0914425330011,-0.269767288815443,-0.199135506131687,-1.45931861322571,-0.690443551619339,0.856611347491706,-0.805783057673637
"PLBA092305","tritici","Poland",49.89493148,18.7321024145886,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.68226245574234,-0.178383129985477,-0.29587859840119,-0.589928806862547,-0.853647612183392,0.623715418569446,0.124669321452458,0.594707180761881,1.0914425330011,-0.269767288815443,-0.199135506131687,-1.45931861322571,-0.690443551619339,0.856611347491706,-0.805783057673637
"PLBI082201","tritici","Poland",53.9872,16.0123,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-1.06897381457418,-0.671542535277324,-1.17366552914261,-0.928608683501263,-0.885165826747527,-0.0177484633670185,-0.551788123648189,0.654655749750298,0.167917153962409,-0.307860053581085,0.0150595662905564,-0.0112540153850003,-0.849074003459644,1.0170866903644,-0.0917954571714151
"PLCZ072206","tritici","Poland",51.300278,22.258444,"","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.802305165374576,-0.283899178843196,-0.482877607562958,-0.716933760602065,-1.09003459714116,0.838145023484196,0.197146904856099,0.834501456715537,-0.0457823232802641,-0.777670819024002,0.71798142367623,-0.600680220391051,-0.6018938576096,1.12791220339802,0.72701159957475
"PLCZ072210","tritici","Poland",51.300278,22.258444,"","Field","N_EUR",0.001837,1e-05,1e-05,0.926808,0.071295,-0.802305165374576,-0.283899178843195,-0.482877607562958,-0.716933760602065,-1.09003459714116,0.838145023484196,0.197146904856099,0.834501456715537,-0.0457823232802641,-0.777670819024002,0.71798142367623,-0.600680220391051,-0.6018938576096,1.12791220339802,0.72701159957475
"PLCZ072212","tritici","Poland",51.300278,22.258444,"","Field","N_EUR",0.026533,1e-05,0.005193,0.836717,0.131507,-0.802305165374576,-0.283899178843195,-0.482877607562958,-0.716933760602065,-1.09003459714116,0.838145023484196,0.197146904856099,0.834501456715537,-0.0457823232802641,-0.777670819024002,0.71798142367623,-0.600680220391051,-0.6018938576096,1.12791220339802,0.72701159957475
"PLCZ072215","tritici","Poland",51.300278,22.258444,"","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.802305165374576,-0.283899178843195,-0.482877607562958,-0.716933760602065,-1.09003459714116,0.838145023484196,0.197146904856099,0.834501456715537,-0.0457823232802641,-0.777670819024002,0.71798142367623,-0.600680220391051,-0.6018938576096,1.12791220339802,0.72701159957475
"PLCZ072305","tritici","Poland",51.301894,22.255476,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.996832,0.003098,-0.802305165374576,-0.283899178843195,-0.482877607562958,-0.716933760602065,-1.07427548985909,0.82172062821413,0.172987710388219,0.55474146810294,-0.0468561900000768,-0.776516492818983,0.736082415711913,-0.601971405944186,-0.603411852364053,1.12791220339802,0.72701159957475
"PLCZ072306","tritici","Poland",51.301894,22.255476,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.999157,1e-05,-0.802305165374576,-0.283899178843195,-0.482877607562957,-0.716933760602065,-1.07427548985909,0.82172062821413,0.172987710388219,0.55474146810294,-0.0468561900000768,-0.776516492818983,0.736082415711913,-0.601971405944186,-0.603411852364053,1.12791220339802,0.72701159957475
"PLKB092305","tritici","Poland",50.97025297,16.9353795081708,"6n","Field","N_EUR",1e-05,1e-05,0.011792,0.984156,1e-05,-0.749444764287633,-0.320030991372105,-0.547423198619364,-0.505258837702868,-0.68029743208065,0.382824287941812,-0.0202858453548235,0.91443288203343,0.272082225784215,-0.925424573266492,-0.470650386666926,-0.935742871429539,-0.617579803405611,0.871683617264279,-0.495882056604588
"PLKO082237","tritici","Poland",52.0085,16.8176,"6n","Field","N_EUR",1e-05,1e-05,0.001665,0.986028,0.012247,-0.82319817147083,-0.42137677767275,-0.729501234910952,-0.674598776022225,-0.837888504901324,0.413848145674159,-0.0686042342905838,0.91443288203343,-0.172498596218131,-0.694559332262602,0.53093783930751,-0.649745271410175,-0.52523512250974,0.97718950567229,-0.0386261677723133
"PLKO082242","tritici","Poland",52.0085,16.8176,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.82319817147083,-0.42137677767275,-0.729501234910952,-0.674598776022225,-0.837888504901324,0.413848145674159,-0.0686042342905838,0.91443288203343,-0.172498596218131,-0.694559332262602,0.53093783930751,-0.649745271410175,-0.52523512250974,0.97718950567229,-0.0386261677723133
"PLKO082243","tritici","Poland",52.0085,16.8176,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.985382,0.014548,-0.82319817147083,-0.42137677767275,-0.729501234910952,-0.674598776022225,-0.837888504901324,0.413848145674159,-0.0686042342905838,0.91443288203343,-0.172498596218131,-0.694559332262602,0.53093783930751,-0.649745271410175,-0.52523512250974,0.97718950567229,-0.0386261677723133
"PLNA082247","tritici","Poland",52.3199,17.1496,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.869163071276863,-0.47633868804526,-0.832692380422898,-0.674598776022225,-0.853647612183392,0.439397204983151,-0.0927634287584636,0.874467169374478,-0.227265798928565,-0.784596776254119,0.742116079723807,-0.596161070955079,-0.548258042952273,0.980735922089366,0.0449255727119894
"PLNA082249","tritici","Poland",52.3199,17.1496,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.993117,1e-05,-0.869163071276863,-0.47633868804526,-0.832692380422904,-0.674598776022225,-0.853647612183392,0.439397204983151,-0.0927634287584636,0.874467169374478,-0.227265798928565,-0.784596776254119,0.742116079723807,-0.596161070955079,-0.548258042952273,0.980735922089366,0.0449255727119894
"PLRA082254","tritici","Poland",52.2289,20.6159,"6n","Field","S_EUR2",0.826209,1e-05,0.046779,0.118079,1e-05,-0.832691398489976,-0.370977034454961,-0.656020439886902,-0.716933760602065,-1.01123906073082,0.698537663688635,0.100510126984578,0.874467169374478,-0.119879126947322,-0.749966990103535,0.500769519248039,-0.594869885401944,-0.577099943286873,1.01620008626013,0.4019193729631
"PLRA082257","tritici","Poland",52.2289,20.6159,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.990846,1e-05,-0.832691398489976,-0.370977034454961,-0.656020439886901,-0.716933760602065,-1.01123906073082,0.698537663688635,0.100510126984578,0.874467169374478,-0.119879126947322,-0.749966990103535,0.500769519248039,-0.594869885401944,-0.577099943286873,1.01620008626013,0.4019193729631
"PLRA082270","tritici","Poland",52.2289,20.6159,"Triticale","Field","N_EUR",1e-05,0.002678,1e-05,0.931589,0.065673,-0.832691398489976,-0.370977034454961,-0.656020439886901,-0.716933760602065,-1.01123906073082,0.698537663688635,0.100510126984578,0.874467169374478,-0.119879126947322,-0.749966990103535,0.500769519248039,-0.594869885401944,-0.577099943286873,1.01620008626013,0.4019193729631
"PLRA092320","tritici","Poland",52.21651391,20.6504280750113,"6n","Field","N_EUR",1e-05,1e-05,0.005202,0.865703,0.127761,-0.832691398489976,-0.370977034454961,-0.656020439886901,-0.716933760602065,-1.01123906073082,0.708574794131454,0.100510126984578,0.874467169374478,-0.120952993667134,-0.751121316308555,0.482668527212357,-0.598743442061349,-0.570521966017578,1.00733404521744,0.368498676769379
"PLRA092321","tritici","Poland",52.21651391,20.6504280750113,"6n","Field","N_EUR",0.005509,0.012415,0.002395,0.873853,0.105789,-0.832691398489976,-0.370977034454961,-0.656020439886901,-0.716933760602065,-1.01123906073082,0.708574794131454,0.100510126984578,0.874467169374478,-0.120952993667134,-0.751121316308555,0.482668527212357,-0.598743442061349,-0.570521966017578,1.00733404521744,0.368498676769379
"PLRA092322","tritici","Poland",52.2165139100872,20.6504280750113,"6n","Field","N_EUR",1e-05,1e-05,0.007636,0.839892,0.152412,-0.832691398489976,-0.370977034454961,-0.6560204398869,-0.716933760602065,-1.01123906073082,0.708574794131454,0.100510126984578,0.874467169374478,-0.120952993667134,-0.751121316308555,0.482668527212357,-0.598743442061349,-0.570521966017578,1.00733404521744,0.368498676769379
"PLSK082271","tritici","Poland",49.9321,22.8091,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99761,1e-05,-0.690742314987354,-0.0966151529100273,-0.149948706069083,-0.547593822282707,-0.948202255875796,0.951290857566873,0.366261266131261,0.694621462409239,0.511554504302387,-0.651849262676882,-0.485734546696662,-1.14749730214365,-0.625675775429359,0.8796630542027,-0.129773521027916
"PLSK082274","tritici","Poland",49.9321,22.8091,"6n","Field","N_EUR",0.01739,1e-05,0.000678,0.977559,1e-05,-0.690742314987354,-0.0966151529100273,-0.149948706069084,-0.547593822282707,-0.948202255875796,0.951290857566873,0.366261266131261,0.694621462409239,0.511554504302387,-0.651849262676882,-0.485734546696662,-1.14749730214365,-0.625675775429359,0.8796630542027,-0.129773521027916
"PLSK082276","tritici","Poland",49.9321,22.8091,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.995857,1e-05,-0.690742314987354,-0.0966151529100273,-0.149948706069083,-0.547593822282707,-0.948202255875796,0.951290857566873,0.366261266131261,0.694621462409239,0.511554504302387,-0.651849262676882,-0.485734546696662,-1.14749730214365,-0.625675775429359,0.8796630542027,-0.129773521027916
"PLSK092301","tritici","Poland",49.9341297003914,22.818170696565,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.963921,0.035571,-0.690742314987354,-0.0966151529100273,-0.149948706069083,-0.547593822282707,-0.932443148593729,0.951290857566873,0.366261266131261,0.674638606079763,0.497594236944826,-0.657620893701979,-0.461599890649085,-1.13845900327171,-0.624157780674906,0.8796630542027,-0.129773521027916
"PLSK092305","tritici","Poland",49.9341297,22.818170696565,"6n","Field","N_EUR",1e-05,1e-05,0.005774,0.994156,1e-05,-0.690742314987354,-0.0966151529100276,-0.149948706069083,-0.547593822282707,-0.932443148593729,0.951290857566873,0.366261266131261,0.674638606079763,0.497594236944826,-0.657620893701979,-0.461599890649085,-1.13845900327171,-0.624157780674906,0.8796630542027,-0.129773521027916
"PLSM082283","tritici","Poland",51.6987,17.1794,"6n","Field","N_EUR",1e-05,1e-05,0.010986,0.948785,0.034116,-0.784379738817529,-0.376566545883511,-0.687736050801208,-0.589928806862547,-0.822129397619257,0.506919718871199,0.0280325435809377,0.934415738362894,0.0680475490198535,-0.749966990103535,0.419315055087467,-0.740128260129612,-0.527259115515677,0.93374590456311,-0.211806138957959
"PLSM082285","tritici","Poland",51.6987,17.1794,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.784379738817529,-0.376566545883511,-0.687736050801208,-0.589928806862547,-0.822129397619257,0.506919718871199,0.0280325435809377,0.934415738362894,0.0680475490198535,-0.749966990103535,0.419315055087467,-0.740128260129612,-0.527259115515677,0.93374590456311,-0.211806138957959
"PLSM082286","tritici","Poland",51.6987,17.1794,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-0.784379738817529,-0.376566545883511,-0.687736050801208,-0.589928806862547,-0.822129397619257,0.506919718871199,0.0280325435809377,0.934415738362894,0.0680475490198535,-0.749966990103535,0.419315055087467,-0.740128260129612,-0.527259115515677,0.93374590456311,-0.211806138957959
"PLSM092311","tritici","Poland",51.70576312,17.1658711553491,"6n","Field","N_EUR",1e-05,1e-05,0.011886,0.97016,1e-05,-0.784379738817529,-0.376566545883511,-0.687736050801208,-0.589928806862547,-0.806370290337189,0.498707521236167,0.0038733491130571,0.934415738362894,0.0905987501359145,-0.732652097028244,0.452500207152886,-0.734317925140507,-0.530295105024583,0.952364590752758,-0.144964746570516
"POL_1","tritici","Poland",51.8503,16.5819,"","","N_EUR",0.002526,1e-05,1e-05,0.997404,1e-05,-0.82319817147083,-0.42137677767275,-0.729501234910952,-0.632263791442386,-0.806370290337189,0.443047070598721,-0.0444450398227032,0.934415738362894,-0.0511516568793263,-0.61260217170622,0.588257647420505,-0.750457744554691,-0.501706203815724,0.972756485150946,-0.0857189669543751
"POL_3","tritici","Poland",51.865278,17.161111,"","","N_EUR",1e-05,1e-05,1e-05,0.948089,0.051841,-0.82319817147083,-0.42137677767275,-0.729501234910952,-0.632263791442386,-0.806370290337189,0.437572272175365,-0.0202858453548235,0.874467169374478,0.0444224811839799,-0.717645856362991,0.570156655384822,-0.654910013622714,-0.560907999239378,0.988715359027788,0.0145431216267881
"POL_5","tritici","Poland",50.156667,18.132778,"","","N_EUR",1e-05,1e-05,0.009838,0.990092,1e-05,-0.68226245574234,-0.178383129985477,-0.295878598401183,-0.462923853123028,-0.664538324798582,0.488670390793348,0.100510126984578,0.854484313045013,0.444974767674017,-0.708411246722835,-0.0271760817927026,-1.20624624481129,-0.604929847118506,0.911580801956385,-0.309029982430602
"POL_6","tritici","Poland",54.0586,18.8646,"","","N_EUR",1e-05,1e-05,1e-05,0.95777,0.04216,-1.02552806379068,-0.552431117885214,-1.08960458855329,-0.843938714341584,-0.979720470439931,0.300702311591482,-0.286036984501506,0.714604318738715,-0.109140459749198,-0.822689541019761,0.0995308624570754,-0.0848515919136862,-0.760271310324162,0.976302901568022,0.148225906401673
"PTOD042301","tritici","Portugal",37.654722,-8.394167,"6n","Pot","S_EUR2",0.732879,1e-05,1e-05,0.267051,1e-05,0.232142286852855,-1.06326509604065,1.76172574445241,0.637785745952799,1.49446162720519,-1.84450620395991,-0.575947318116068,-0.484367061029576,1.14084040211247,1.57022868198556,0.0934971984451808,1.73894800188927,-0.405313536907979,-0.718884145794311,0.875885609892235
"ROGT052201","tritici","Romania",45.9407,20.6845,"6n","Field","N_EUR",1e-05,1e-05,0.006798,0.81134,0.181802,-0.438237786829651,0.333240673156557,0.815982067184069,0.0874309464148855,-0.491187768969085,1.27430396454484,0.921922738892507,1.27412429596391,-0.30887966963431,-0.620682455141357,0.733065583705966,-0.0448248397665056,0.144706562455372,0.262586597631475,0.745241070225871
"ROGT052209","tritici","Romania",45.9407,20.6845,"6n","Field","N_EUR",1e-05,1e-05,0.022078,0.795676,0.182186,-0.438237786829651,0.333240673156557,0.815982067184069,0.0874309464148855,-0.491187768969085,1.27430396454484,0.921922738892507,1.27412429596391,-0.30887966963431,-0.620682455141357,0.733065583705966,-0.0448248397665056,0.144706562455372,0.262586597631475,0.745241070225871
"ROLV052202","tritici","Romania",45.96114,20.76975,"6n","Field","N_EUR",0.031731,0.00048,0.007734,0.747443,0.098987,-0.438237786829651,0.33324067315656,0.815982067184069,0.0874309464148855,-0.491187768969085,1.26882916612148,0.897763544424626,1.27412429596391,-0.306731936194685,-0.61260217170622,0.693846767628653,-0.0525719530853149,0.134080599174203,0.266133014048551,0.731568967237531
"ROLV052206","tritici","Romania",45.96114,20.76975,"6n","Field","N_EUR",0.059702,1e-05,0.026647,0.66836,0.245241,-0.43823778682965,0.33324067315656,0.815982067184069,0.0874309464148855,-0.491187768969085,1.26882916612148,0.897763544424626,1.27412429596391,-0.306731936194685,-0.61260217170622,0.693846767628653,-0.0525719530853149,0.134080599174203,0.266133014048551,0.731568967237531
"ROLV052209","tritici","Romania",45.96114,20.76975,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.983698,0.009582,-0.43823778682965,0.33324067315656,0.815982067184069,0.0874309464148855,-0.491187768969085,1.26882916612148,0.897763544424626,1.27412429596391,-0.306731936194685,-0.61260217170622,0.693846767628653,-0.0525719530853149,0.134080599174203,0.266133014048551,0.731568967237531
"SEAB072243","tritici","Sweden",58.241124,14.713719,"6n","Field","N_EUR",0.001373,0.009942,0.009692,0.978944,1e-05,-1.3272746506382,-0.951977448543073,-1.7343238687258,-1.90231332883757,-2.24045036804897,0.105434501158476,-0.745061679391231,0.434844330126107,0.0583827485415416,-0.590669973810851,1.05888344034825,0.588501674046131,-0.894613846093224,1.07826237355896,0.260640975416916
"SEAB072246","tritici","Sweden",58.241124,14.713719,"6n","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-1.3272746506382,-0.951977448543073,-1.7343238687258,-1.90231332883757,-2.24045036804897,0.105434501158476,-0.745061679391231,0.434844330126107,0.0583827485415416,-0.590669973810851,1.05888344034825,0.588501674046131,-0.894613846093224,1.07826237355896,0.260640975416916
"SEUP072201","tritici","Sweden",59.73003,17.797,"","Field","N_EUR",1e-05,1e-05,1e-05,0.877387,0.006716,-1.43037578815707,-1.04688125889724,-1.86076904288117,-0.928608683501263,-1.32642120637217,0.561667703104752,0.172987710388219,0.434844330126107,-0.15424286198132,-0.534107989764898,1.43598744109164,0.766685280378737,-0.771150272731073,1.01088046163451,-0.056855638423434
"SEUP072203","tritici","Sweden",59.73003,17.797,"","Field","N_EUR",1e-05,1e-05,1e-05,0.901467,0.098463,-1.43037578815707,-1.04688125889724,-1.86076904288117,-0.928608683501263,-1.32642120637217,0.561667703104752,0.172987710388219,0.434844330126107,-0.15424286198132,-0.534107989764898,1.43598744109164,0.766685280378737,-0.771150272731073,1.01088046163451,-0.056855638423434
"SEUP072204","tritici","Sweden",59.73003,17.797,"","Field","N_EUR",1e-05,1e-05,1e-05,0.99992,1e-05,-1.43037578815707,-1.04688125889724,-1.86076904288117,-0.928608683501263,-1.32642120637217,0.561667703104752,0.172987710388219,0.434844330126107,-0.15424286198132,-0.534107989764898,1.43598744109164,0.766685280378737,-0.771150272731073,1.01088046163451,-0.056855638423434
"TRSA062307","tritici","Turkey",40.73,30.37,"6n","Field","TUR",0.021551,0.037476,0.03085,0.125642,0.782478,0.376420065087915,1.90448034970695,-0.742438081093026,0.214435900154404,0.328286561151933,0.0388244536743202,0.0280325435809377,-1.22373274522003,0.414906499519269,1.04154728008666,-1.33648117237374,0.194690080340005,-0.390639587614937,0.368979090143755,0.843984036252774
"TRSA062309","tritici","Turkey",40.73,30.37,"6n","Field","TUR",0.072938,1e-05,0.018453,0.201047,0.701197,0.376420065087915,1.90448034970695,-0.742438081093026,0.214435900154404,0.328286561151933,0.0388244536743202,0.0280325435809377,-1.22373274522003,0.414906499519269,1.04154728008666,-1.33648117237374,0.194690080340005,-0.390639587614937,0.368979090143755,0.843984036252774
