"","FRCL052301","CHVD042201","DELO042205","FRCO042202","CHST042201","DELO042201","FRMP052203","CHNY072301","CHZR042202","FRLO052302","CHZR042301","CZPR052201","DELO042204","CHTG062201","DELW052307","FRMP052202","FRLO052301","CHZR062208","CZPR052202","FRCO042201","FRMP052204","DEBE032202","FRBE052201","DELW052304","FRCO042203","DEDO072301","DEHO062208","DEDO072302","DEHO062314","DEGO062303","CZUH042205","FRMU052303","FRMP052201","CHZR042302","FRRI052204","DEBE052302","FRRN052302","PLSK082271","FRSA042204","PLSM082285","PLSM082286","PLNA082249","FRSB042201","SEAB072246","PLKO082242","PLCZ072215","PLBI082201","FRSG052302","PLCZ072206","PLBA092305","FRSA042203","LVAI062234","FRSD062203","PLNA082247","PLCZ072306","ITLI042201","FRSA042201","PLKO082237","PLSK092305","PLSK082276","LTKD062206","FRSD062201","DEBE032203","FRMP052206","UKCA092201","UKCA042316","UKCA042310","DEHO062215","DECO042201","UKCA092204","DEHO062211","UKCA092205","DEHI052201","DKES062203","NLTX072302","DECO042203","DEHO062232","FRRN052301","FRSD062202","DECO042204","FRSB042204","FRSD062204","UKCA042302","FRSB042203","FRMU052302","DEHO062233","FRNE052205","DECO042202","NLNI042202","DEHO062206","UKCA092202","IEME072202","FRNE052208","IELO072305","IELO072310","FRSA042202","NLNI042203","FRRI052203","FRCO042204","NLTX072301","FRNE052204","DEHO062320","IEKD072313","IEKD072305","DEHO062240","UKCA092203","DEHO062214","UKCA042327","FRSG052301","FRBE052202","FRBE052204","HUMV062227","ITCN052204","HUMV062231","CZKA042205","HUMV062206","HUMV062309","CZUH052302","ITBO052302","HUMV062213","HUMV062323","CZKA052302","CZUH042203","HUMV062226","CZPR052203","CZUH042204","HUMV062211","CZKA042201","LTKD062208","ROGT052209","ROLV052206","ROLV052202","ROGT052201","PLCZ072212","CZPR052204","CHZR052205","DEBE052301","CHZR022201","CZPR052205","CZUH042206","CZUH042202","CZUH052301","DEBD052307","CZKA042204","DEHA062201","DELW052301","SEUP072204","PLRA092322","LVAI062232","SEUP072201","PLKB092305","SEAB072243","PLSM082283","HUMV062215","PLSK082274","PLCZ072210","PLRA092321","PLSM092311","LVAI062205","LVAI062235","PLCZ072305","SEUP072203","ROLV052209","LVAI062204","DELO042203","PLBA092301","LTKD062218","ITCN042302","LTKD062215","LVAI062233","PLRA082257","LTKD062220","PLKO082243","PLSK092301","PLRA082270","PLRA092320"
"PLCZ072212",831.101793931039,539.326306415717,263.419224491987,530.459719704666,451.882171322729,263.419224491987,548.348551568729,545.043579264674,432.863613459297,519.188076798184,438.816433857214,135.522041500928,263.419224491987,416.571789818485,18.3911293703476,548.348551568729,519.188076798184,439.462365186092,135.522041500928,530.459719704666,548.348551568729,137.066872616802,716.17216328527,18.4029827495274,530.459719704666,17.3715386099732,285.000047050089,17.3715386099732,284.661180511139,25.4636382016039,246.484492912352,363.104352048125,548.348551568729,438.577253570002,601.09108514941,137.066872616802,355.837912593105,152.134452346699,530.075444493523,44.3025050635788,44.3025050635788,113.376793495178,317.237791377806,771.786861821179,78.7506933380626,0,298.772094689651,505.941164738465,0,156.267403201586,530.075444493523,592.753133574968,405.468296992024,113.376793495178,0.179691001457441,821.605080026034,530.075444493523,78.7506933380626,151.908760004089,152.134452346699,454.756337786638,405.468296992024,137.066872616802,548.348551568729,104.792545158218,87.6171543988463,104.68546444386,285.000047050089,38.236265840484,104.792545158218,285.000047050089,104.792545158218,68.0838752199769,469.001631033999,205.805244096432,38.236265840484,287.364718360112,355.837912593105,405.468296992024,38.236265840484,317.237791377806,405.468296992024,104.68546444386,317.237791377806,363.104352048125,287.7289929398,239.292279406714,38.236265840484,60.1917041064525,285.000047050089,104.792545158218,247.274877570434,249.649282884335,188.772513506522,188.772513506522,530.075444493523,60.1917041064525,601.09108514941,530.459719704666,205.805244096432,239.292279406714,287.746339348356,188.092000555457,188.092000555457,287.7289929398,104.792545158218,285.000047050089,87.6171543988463,505.941164738465,716.17216328527,716.17216328527,444.103295608014,770.343329283479,441.718781563331,224.091002232867,441.582876900088,444.687068972898,247.158089538979,755.241279126322,443.287866516604,441.62611949511,223.54318930726,246.484492912352,444.004455549669,134.823626166674,246.484492912352,443.602918438114,224.091002232867,454.756337786638,595.957882555791,593.685058255176,593.685058255176,595.957882555791,0,144.485684703701,438.577253570002,137.066872616802,438.577253570002,144.485684703701,246.484492912352,246.484492912352,247.158089538979,129.011800935743,224.091002232867,250.4816069329,18.4006254170826,937.345655271822,101.880784811257,592.753133574968,937.345655271822,36.6971090017185,771.786861821179,44.3025050635788,442.731891883381,152.134452346699,0,101.880784801561,45.0878881738603,592.753133574968,592.753133574968,0.179691001457441,937.345655271822,593.685058255176,592.753133574968,263.419224491987,156.267403201586,454.756337786638,770.343329283479,454.756337786638,592.753133574968,103.258055170524,454.756337786638,78.7506933380626,151.908759960567,103.258055170524,101.880784801561
"CZPR052204",686.616109227338,394.840621712015,118.933539788285,385.974035000965,307.396486619028,118.933539788285,403.862866865028,400.557894560973,288.377928755596,374.702392094482,294.330749153513,8.96364320277269,118.933539788285,272.086105114784,126.094555333353,403.862866865028,374.702392094482,294.976680482391,8.96364320277269,385.974035000965,403.862866865028,281.552557320503,571.686478581569,126.082701954174,385.974035000965,161.857223313674,140.514362346388,161.857223313674,140.175495807438,169.949322905305,101.998808208651,218.618667344424,403.862866865028,294.091568866301,456.605400445709,281.552557320503,211.352227889404,7.64876764299802,385.589759789822,188.78818976728,188.78818976728,257.862478198879,172.752106674105,916.27254652488,223.236378041764,144.485684703701,443.257779393353,361.455480034764,144.485684703701,11.781718497885,385.589759789822,737.238818278669,260.982612288323,257.862478198879,144.665375705159,677.119395322333,385.589759789822,223.236378041764,7.42307530038741,7.64876764299802,599.242022490339,260.982612288323,281.552557320503,403.862866865028,249.278229861919,232.102839102547,249.171149147561,140.514362346388,106.249418863217,249.278229861919,140.514362346388,249.278229861919,212.569559923678,613.4873157377,350.290928800133,106.249418863217,142.879033656411,211.352227889404,260.982612288323,106.249418863217,172.752106674105,260.982612288323,249.171149147561,172.752106674105,218.618667344424,143.243308236099,94.8065947030131,106.249418863217,204.677388810154,140.514362346388,249.278229861919,391.760562274135,105.163598180634,333.258198210223,333.258198210223,385.589759789822,204.677388810154,456.605400445709,385.974035000965,350.290928800133,94.8065947030131,143.260654644655,332.577685259158,332.577685259158,143.243308236099,249.278229861919,140.514362346388,232.102839102547,361.455480034764,571.686478581569,571.686478581569,299.617610904313,625.857644579778,297.23309685963,79.6053175291657,297.097192196387,300.201384269197,102.672404835278,610.755594422621,298.802181812903,297.140434791409,79.057504603559,101.998808208651,299.518770845967,9.66205853702731,101.998808208651,299.117233734413,79.6053175291657,599.242022490339,451.47219785209,449.199373551475,449.199373551475,451.47219785209,144.485684703701,0,294.091568866301,281.552557320503,294.091568866301,0,101.998808208651,101.998808208651,102.672404835278,273.497485639444,79.6053175291657,394.967291636601,126.085059286618,1081.83133997552,246.366469514958,737.238818278669,1081.83133997552,107.788575701983,916.27254652488,188.78818976728,298.24620717968,7.64876764299802,144.485684703701,246.366469505262,189.573572877561,737.238818278669,737.238818278669,144.665375705159,1081.83133997552,449.199373551475,737.238818278669,118.933539788285,11.781718497885,599.242022490339,625.857644579778,599.242022490339,737.238818278669,247.743739874225,599.242022490339,223.236378041764,7.42307525686544,247.743739874225,246.366469505262
"CHZR052205",392.524540361037,100.749052845715,175.158029078015,91.882466134664,13.3049177527277,175.158029078015,109.771297998728,106.466325694673,5.71364011070466,80.610823228182,0.239180287212201,303.055212069073,175.158029078015,22.0054637515165,420.186124199654,109.771297998728,80.610823228182,0.885111616090363,303.055212069073,91.882466134664,109.771297998728,575.644126186803,277.594909715268,420.174270820474,91.882466134664,455.948792179975,153.577206519913,455.948792179975,153.916073058862,464.040891771605,192.09276065765,75.4729015218767,109.771297998728,0,162.513831579408,575.644126186803,82.7393409768967,286.442801223303,91.4981909235213,482.87975863358,482.87975863358,551.95404706518,121.339462192196,1210.36411539118,517.327946908064,438.577253570002,737.349348259653,67.3639111684639,438.577253570002,282.309850368415,91.4981909235213,1031.33038714497,33.1089565779772,551.95404706518,438.756944571459,383.027826456032,91.4981909235213,517.327946908064,286.668493565913,286.442801223303,893.33359135664,33.1089565779772,575.644126186803,109.771297998728,543.36979872822,526.194407968848,543.262718013861,153.577206519913,400.340987729518,543.36979872822,153.577206519913,543.36979872822,506.661128789979,907.578884604001,644.382497666434,400.340987729518,151.212535209889,82.7393409768967,33.1089565779772,400.340987729518,121.339462192196,33.1089565779772,543.262718013861,121.339462192196,75.4729015218767,150.848260630202,199.284974163287,400.340987729518,498.768957676454,153.577206519913,543.36979872822,685.852131140436,188.927970685666,627.349767076523,627.349767076523,91.4981909235213,498.768957676454,162.513831579408,91.882466134664,644.382497666434,199.284974163287,150.830914221645,626.669254125458,626.669254125458,150.848260630202,543.36979872822,153.577206519913,526.194407968848,67.3639111684639,277.594909715268,277.594909715268,5.52604203801269,331.766075713478,3.14152799332932,214.486251337135,3.00562333008632,6.10981540289625,191.419164031022,316.66402555632,4.71061294660217,3.04886592510873,215.034064262742,192.09276065765,5.42720197966695,303.753627403328,192.09276065765,5.02566486811216,214.486251337135,893.33359135664,157.380628985789,155.107804685174,155.107804685174,157.380628985789,438.577253570002,294.091568866301,0,575.644126186803,0,294.091568866301,192.09276065765,192.09276065765,191.419164031022,567.589054505745,214.486251337135,689.058860502902,420.176628152919,1375.92290884182,540.458038381259,1031.33038714497,1375.92290884182,401.880144568283,1210.36411539118,482.87975863358,4.1546383133791,286.442801223303,438.577253570002,540.458038371563,483.665141743862,1031.33038714497,1031.33038714497,438.756944571459,1375.92290884182,155.107804685174,1031.33038714497,175.158029078015,282.309850368415,893.33359135664,331.766075713478,893.33359135664,1031.33038714497,541.835308740526,893.33359135664,517.327946908064,286.668493609435,541.835308740526,540.458038371563
"DEBE052301",968.16866654784,676.393179032518,400.486097108788,667.526592321467,588.949043939531,400.486097108788,685.415424185531,682.110451881476,569.930486076099,656.254949414985,575.883306474016,272.58891411773,400.486097108788,553.638662435287,155.458001987149,685.415424185531,656.254949414985,576.529237802894,272.58891411773,667.526592321467,685.415424185531,0,853.239035902071,155.469855366329,667.526592321467,119.695334006828,422.06691966689,119.695334006828,421.728053127941,111.603234415198,383.551365529153,500.171224664926,685.415424185531,575.644126186803,738.157957766211,0,492.904785209906,289.201324963501,667.142317110324,92.7643675532228,92.7643675532228,23.6900791216235,454.304663994607,634.719989204377,58.316179278739,137.066872616802,161.70522207285,643.008037355267,137.066872616802,293.334275818388,667.142317110324,455.686260958166,542.535169608826,23.6900791216235,136.887181615344,958.671952642835,667.142317110324,58.316179278739,288.97563262089,289.201324963501,317.689465169837,542.535169608826,0,685.415424185531,32.2743274585832,49.4497182179553,32.3814081729418,422.06691966689,175.303138457286,32.2743274585832,422.06691966689,32.2743274585832,68.9829973968247,331.934758417197,68.7383714796307,175.303138457286,424.431590976914,492.904785209906,542.535169608826,175.303138457286,454.304663994607,542.535169608826,32.3814081729418,454.304663994607,500.171224664926,424.795865556602,376.359152023516,175.303138457286,76.8751685103491,422.06691966689,32.2743274585832,110.208004953633,386.716155501137,51.7056408897202,51.7056408897202,667.142317110324,76.8751685103491,738.157957766211,667.526592321467,68.7383714796307,376.359152023516,424.813211965158,51.0251279386552,51.0251279386552,424.795865556602,32.2743274585832,422.06691966689,49.4497182179553,643.008037355267,853.239035902071,853.239035902071,581.170168224816,907.410201900281,578.785654180132,361.157874849668,578.649749516889,581.753941589699,384.224962155781,892.308151743124,580.354739133405,578.692992111912,360.610061924062,383.551365529153,581.07132816647,271.890498783475,383.551365529153,580.669791054915,361.157874849668,317.689465169837,733.024755172592,730.751930871977,730.751930871977,733.024755172592,137.066872616802,281.552557320503,575.644126186803,0,575.644126186803,281.552557320503,383.551365529153,383.551365529153,384.224962155781,8.05507168105823,361.157874849668,113.414734316099,155.467498033884,800.278782655021,35.1860878055446,455.686260958166,800.278782655021,173.76398161852,634.719989204377,92.7643675532228,579.798764500182,289.201324963501,137.066872616802,35.1860878152406,91.9789844429413,455.686260958166,455.686260958166,136.887181615344,800.278782655021,730.751930871977,455.686260958166,400.486097108788,293.334275818388,317.689465169837,907.410201900281,317.689465169837,455.686260958166,33.8088174462777,317.689465169837,58.316179278739,288.975632577368,33.8088174462777,35.1860878152406
"CHZR022201",392.524540361037,100.749052845715,175.158029078015,91.882466134664,13.3049177527277,175.158029078015,109.771297998728,106.466325694673,5.71364011070466,80.610823228182,0.239180287212201,303.055212069073,175.158029078015,22.0054637515165,420.186124199654,109.771297998728,80.610823228182,0.885111616090363,303.055212069073,91.882466134664,109.771297998728,575.644126186803,277.594909715268,420.174270820474,91.882466134664,455.948792179975,153.577206519913,455.948792179975,153.916073058862,464.040891771605,192.09276065765,75.4729015218767,109.771297998728,0,162.513831579408,575.644126186803,82.7393409768967,286.442801223303,91.4981909235213,482.87975863358,482.87975863358,551.95404706518,121.339462192196,1210.36411539118,517.327946908064,438.577253570002,737.349348259653,67.3639111684639,438.577253570002,282.309850368415,91.4981909235213,1031.33038714497,33.1089565779772,551.95404706518,438.756944571459,383.027826456032,91.4981909235213,517.327946908064,286.668493565913,286.442801223303,893.33359135664,33.1089565779772,575.644126186803,109.771297998728,543.36979872822,526.194407968848,543.262718013861,153.577206519913,400.340987729518,543.36979872822,153.577206519913,543.36979872822,506.661128789979,907.578884604001,644.382497666434,400.340987729518,151.212535209889,82.7393409768967,33.1089565779772,400.340987729518,121.339462192196,33.1089565779772,543.262718013861,121.339462192196,75.4729015218767,150.848260630202,199.284974163287,400.340987729518,498.768957676454,153.577206519913,543.36979872822,685.852131140436,188.927970685666,627.349767076523,627.349767076523,91.4981909235213,498.768957676454,162.513831579408,91.882466134664,644.382497666434,199.284974163287,150.830914221645,626.669254125458,626.669254125458,150.848260630202,543.36979872822,153.577206519913,526.194407968848,67.3639111684639,277.594909715268,277.594909715268,5.52604203801269,331.766075713478,3.14152799332932,214.486251337135,3.00562333008632,6.10981540289625,191.419164031022,316.66402555632,4.71061294660217,3.04886592510873,215.034064262742,192.09276065765,5.42720197966695,303.753627403328,192.09276065765,5.02566486811216,214.486251337135,893.33359135664,157.380628985789,155.107804685174,155.107804685174,157.380628985789,438.577253570002,294.091568866301,0,575.644126186803,0,294.091568866301,192.09276065765,192.09276065765,191.419164031022,567.589054505745,214.486251337135,689.058860502902,420.176628152919,1375.92290884182,540.458038381259,1031.33038714497,1375.92290884182,401.880144568283,1210.36411539118,482.87975863358,4.1546383133791,286.442801223303,438.577253570002,540.458038371563,483.665141743862,1031.33038714497,1031.33038714497,438.756944571459,1375.92290884182,155.107804685174,1031.33038714497,175.158029078015,282.309850368415,893.33359135664,331.766075713478,893.33359135664,1031.33038714497,541.835308740526,893.33359135664,517.327946908064,286.668493609435,541.835308740526,540.458038371563
"CZPR052205",686.616109227338,394.840621712015,118.933539788285,385.974035000965,307.396486619028,118.933539788285,403.862866865028,400.557894560973,288.377928755596,374.702392094482,294.330749153513,8.96364320277269,118.933539788285,272.086105114784,126.094555333353,403.862866865028,374.702392094482,294.976680482391,8.96364320277269,385.974035000965,403.862866865028,281.552557320503,571.686478581569,126.082701954174,385.974035000965,161.857223313674,140.514362346388,161.857223313674,140.175495807438,169.949322905305,101.998808208651,218.618667344424,403.862866865028,294.091568866301,456.605400445709,281.552557320503,211.352227889404,7.64876764299802,385.589759789822,188.78818976728,188.78818976728,257.862478198879,172.752106674105,916.27254652488,223.236378041764,144.485684703701,443.257779393353,361.455480034764,144.485684703701,11.781718497885,385.589759789822,737.238818278669,260.982612288323,257.862478198879,144.665375705159,677.119395322333,385.589759789822,223.236378041764,7.42307530038741,7.64876764299802,599.242022490339,260.982612288323,281.552557320503,403.862866865028,249.278229861919,232.102839102547,249.171149147561,140.514362346388,106.249418863217,249.278229861919,140.514362346388,249.278229861919,212.569559923678,613.4873157377,350.290928800133,106.249418863217,142.879033656411,211.352227889404,260.982612288323,106.249418863217,172.752106674105,260.982612288323,249.171149147561,172.752106674105,218.618667344424,143.243308236099,94.8065947030131,106.249418863217,204.677388810154,140.514362346388,249.278229861919,391.760562274135,105.163598180634,333.258198210223,333.258198210223,385.589759789822,204.677388810154,456.605400445709,385.974035000965,350.290928800133,94.8065947030131,143.260654644655,332.577685259158,332.577685259158,143.243308236099,249.278229861919,140.514362346388,232.102839102547,361.455480034764,571.686478581569,571.686478581569,299.617610904313,625.857644579778,297.23309685963,79.6053175291657,297.097192196387,300.201384269197,102.672404835278,610.755594422621,298.802181812903,297.140434791409,79.057504603559,101.998808208651,299.518770845967,9.66205853702731,101.998808208651,299.117233734413,79.6053175291657,599.242022490339,451.47219785209,449.199373551475,449.199373551475,451.47219785209,144.485684703701,0,294.091568866301,281.552557320503,294.091568866301,0,101.998808208651,101.998808208651,102.672404835278,273.497485639444,79.6053175291657,394.967291636601,126.085059286618,1081.83133997552,246.366469514958,737.238818278669,1081.83133997552,107.788575701983,916.27254652488,188.78818976728,298.24620717968,7.64876764299802,144.485684703701,246.366469505262,189.573572877561,737.238818278669,737.238818278669,144.665375705159,1081.83133997552,449.199373551475,737.238818278669,118.933539788285,11.781718497885,599.242022490339,625.857644579778,599.242022490339,737.238818278669,247.743739874225,599.242022490339,223.236378041764,7.42307525686544,247.743739874225,246.366469505262
"CZUH042206",584.617301018687,292.841813503365,16.9347315796348,283.975226792314,205.397678410378,16.9347315796348,301.864058656378,298.559086352323,186.379120546945,272.703583885832,192.331940944862,110.962451411423,16.9347315796348,170.087296906133,228.093363542004,301.864058656378,272.703583885832,192.97787227374,110.962451411423,283.975226792314,301.864058656378,383.551365529153,469.687670372918,228.081510162824,283.975226792314,263.856031522325,38.5155541377371,263.856031522325,38.1766875987877,271.948131113956,0,116.619859135773,301.864058656378,192.09276065765,354.606592237058,383.551365529153,109.353419680753,94.3500405656526,283.590951581171,290.78699797593,290.78699797593,359.86128640753,70.7532984654542,1018.27135473353,325.235186250414,246.484492912352,545.256587602003,259.456671826114,246.484492912352,90.2170897107656,283.590951581171,839.23762648732,158.983804079673,359.86128640753,246.664183913809,575.120587113682,283.590951581171,325.235186250414,94.5757329082632,94.3500405656526,701.24083069899,158.983804079673,383.551365529153,301.864058656378,351.27703807057,334.101647311198,351.169957356212,38.5155541377371,208.248227071868,351.27703807057,38.5155541377371,351.27703807057,314.568368132329,715.486123946351,452.289737008784,208.248227071868,40.8802254477608,109.353419680753,158.983804079673,208.248227071868,70.7532984654542,158.983804079673,351.169957356212,70.7532984654542,116.619859135773,41.2445000274483,7.1922135056376,208.248227071868,306.676197018804,38.5155541377371,351.27703807057,493.759370482786,3.16478997198341,435.257006418874,435.257006418874,283.590951581171,306.676197018804,354.606592237058,283.975226792314,452.289737008784,7.1922135056376,41.2618464360045,434.576493467809,434.576493467809,41.2445000274483,351.27703807057,38.5155541377371,334.101647311198,259.456671826114,469.687670372918,469.687670372918,197.618802695663,523.858836371127,195.234288650979,22.3934906794849,195.098383987736,198.202576060546,0.673596626627482,508.75678621397,196.803373604252,195.141626582759,22.9413036050917,0,197.519962637317,111.660866745678,0,197.118425525762,22.3934906794849,701.24083069899,349.473389643439,347.200565342824,347.200565342824,349.473389643439,246.484492912352,101.998808208651,192.09276065765,383.551365529153,192.09276065765,101.998808208651,0,0,0.673596626627482,375.496293848095,22.3934906794849,496.966099845252,228.083867495269,1183.83014818417,348.365277723609,839.23762648732,1183.83014818417,209.787383910633,1018.27135473353,290.78699797593,196.247398971029,94.3500405656526,246.484492912352,348.365277713913,291.572381086212,839.23762648732,839.23762648732,246.664183913809,1183.83014818417,347.200565342824,839.23762648732,16.9347315796348,90.2170897107656,701.24083069899,523.858836371127,701.24083069899,839.23762648732,349.742548082876,701.24083069899,325.235186250414,94.5757329517852,349.742548082876,348.365277713913
"CZUH042202",584.617301018687,292.841813503365,16.9347315796348,283.975226792314,205.397678410378,16.9347315796348,301.864058656378,298.559086352323,186.379120546945,272.703583885832,192.331940944862,110.962451411423,16.9347315796348,170.087296906133,228.093363542004,301.864058656378,272.703583885832,192.97787227374,110.962451411423,283.975226792314,301.864058656378,383.551365529153,469.687670372918,228.081510162824,283.975226792314,263.856031522325,38.5155541377371,263.856031522325,38.1766875987877,271.948131113956,0,116.619859135773,301.864058656378,192.09276065765,354.606592237058,383.551365529153,109.353419680753,94.3500405656526,283.590951581171,290.78699797593,290.78699797593,359.86128640753,70.7532984654542,1018.27135473353,325.235186250414,246.484492912352,545.256587602003,259.456671826114,246.484492912352,90.2170897107656,283.590951581171,839.23762648732,158.983804079673,359.86128640753,246.664183913809,575.120587113682,283.590951581171,325.235186250414,94.5757329082632,94.3500405656526,701.24083069899,158.983804079673,383.551365529153,301.864058656378,351.27703807057,334.101647311198,351.169957356212,38.5155541377371,208.248227071868,351.27703807057,38.5155541377371,351.27703807057,314.568368132329,715.486123946351,452.289737008784,208.248227071868,40.8802254477608,109.353419680753,158.983804079673,208.248227071868,70.7532984654542,158.983804079673,351.169957356212,70.7532984654542,116.619859135773,41.2445000274483,7.1922135056376,208.248227071868,306.676197018804,38.5155541377371,351.27703807057,493.759370482786,3.16478997198341,435.257006418874,435.257006418874,283.590951581171,306.676197018804,354.606592237058,283.975226792314,452.289737008784,7.1922135056376,41.2618464360045,434.576493467809,434.576493467809,41.2445000274483,351.27703807057,38.5155541377371,334.101647311198,259.456671826114,469.687670372918,469.687670372918,197.618802695663,523.858836371127,195.234288650979,22.3934906794849,195.098383987736,198.202576060546,0.673596626627482,508.75678621397,196.803373604252,195.141626582759,22.9413036050917,0,197.519962637317,111.660866745678,0,197.118425525762,22.3934906794849,701.24083069899,349.473389643439,347.200565342824,347.200565342824,349.473389643439,246.484492912352,101.998808208651,192.09276065765,383.551365529153,192.09276065765,101.998808208651,0,0,0.673596626627482,375.496293848095,22.3934906794849,496.966099845252,228.083867495269,1183.83014818417,348.365277723609,839.23762648732,1183.83014818417,209.787383910633,1018.27135473353,290.78699797593,196.247398971029,94.3500405656526,246.484492912352,348.365277713913,291.572381086212,839.23762648732,839.23762648732,246.664183913809,1183.83014818417,347.200565342824,839.23762648732,16.9347315796348,90.2170897107656,701.24083069899,523.858836371127,701.24083069899,839.23762648732,349.742548082876,701.24083069899,325.235186250414,94.5757329517852,349.742548082876,348.365277713913
"CZUH052301",583.94370439206,292.168216876737,16.2611349530073,283.301630165686,204.72408178375,16.2611349530073,301.19046202975,297.885489725695,185.705523920318,272.029987259204,191.658344318235,111.636048038051,16.2611349530073,169.413700279506,228.766960168632,301.19046202975,272.029987259204,192.304275647113,111.636048038051,283.301630165686,301.19046202975,384.224962155781,469.01407374629,228.755106789452,283.301630165686,264.529628148952,37.8419575111096,264.529628148952,37.5030909721602,272.621727740583,0.673596626627482,115.946262509146,301.19046202975,191.419164031022,353.932995610431,384.224962155781,108.679823054126,95.0236371922801,282.917354954544,291.460594602558,291.460594602558,360.534883034157,70.0797018388267,1018.94495136016,325.908782877042,247.158089538979,545.930184228631,258.783075199486,247.158089538979,90.8906863373931,282.917354954544,839.911223113947,158.310207453045,360.534883034157,247.337780540437,574.446990487055,282.917354954544,325.908782877042,95.2493295348907,95.0236371922801,701.914427325617,158.310207453045,384.224962155781,301.19046202975,351.950634697198,334.775243937826,351.843553982839,37.8419575111096,208.921823698495,351.950634697198,37.8419575111096,351.950634697198,315.241964758956,716.159720572978,452.963333635412,208.921823698495,40.2066288211333,108.679823054126,158.310207453045,208.921823698495,70.0797018388267,158.310207453045,351.843553982839,70.0797018388267,115.946262509146,40.5709034008208,7.86581013226508,208.921823698495,307.349793645432,37.8419575111096,351.950634697198,494.432967109414,2.49119334535593,435.930603045501,435.930603045501,282.917354954544,307.349793645432,353.932995610431,283.301630165686,452.963333635412,7.86581013226508,40.588249809377,435.250090094436,435.250090094436,40.5709034008208,351.950634697198,37.8419575111096,334.775243937826,258.783075199486,469.01407374629,469.01407374629,196.945206069035,523.1852397445,194.560692024352,23.0670873061124,194.424787361109,197.528979433919,0,508.083189587343,196.129776977625,194.468029956131,23.6149002317192,0.673596626627482,196.846366010689,112.334463372305,0.673596626627482,196.444828899135,23.0670873061124,701.914427325617,348.799793016811,346.526968716197,346.526968716197,348.799793016811,247.158089538979,102.672404835278,191.419164031022,384.224962155781,191.419164031022,102.672404835278,0.673596626627482,0.673596626627482,0,376.169890474723,23.0670873061124,497.63969647188,228.757464121897,1184.5037448108,349.038874350236,839.911223113947,1184.5037448108,210.460980537261,1018.94495136016,291.460594602558,195.573802344401,95.0236371922801,247.158089538979,349.03887434054,292.245977712839,839.911223113947,839.911223113947,247.337780540437,1184.5037448108,346.526968716197,839.911223113947,16.2611349530073,90.8906863373931,701.914427325617,523.1852397445,701.914427325617,839.911223113947,350.416144709503,701.914427325617,325.908782877042,95.2493295784127,350.416144709503,349.03887434054
"DEBD052307",960.113594866782,668.33810735146,392.43102542773,659.471520640409,580.893972258473,392.43102542773,677.360352504473,674.055380200418,561.87541439504,648.199877733927,567.828234792957,264.533842436672,392.43102542773,545.583590754228,147.402930306091,677.360352504473,648.199877733927,568.474166121835,264.533842436672,659.471520640409,677.360352504473,8.05507168105823,845.183964221013,147.414783685271,659.471520640409,111.64026232577,414.011847985832,111.64026232577,413.672981446883,103.54816273414,375.496293848095,492.116152983868,677.360352504473,567.589054505745,730.102886085153,8.05507168105823,484.849713528848,281.146253282443,659.087245429266,84.7092958721646,84.7092958721646,15.6350074405653,446.249592313549,642.775060885436,50.2611075976808,129.011800935743,169.760293753908,634.952965674209,129.011800935743,285.279204137329,659.087245429266,463.741332639224,534.480097927768,15.6350074405653,128.832109934286,950.616880961777,659.087245429266,50.2611075976808,280.920560939832,281.146253282443,325.744536850895,534.480097927768,8.05507168105823,677.360352504473,24.219255777525,41.3946465368971,24.3263364918835,414.011847985832,167.248066776227,24.219255777525,414.011847985832,24.219255777525,60.9279257157664,339.989830098256,76.793443160689,167.248066776227,416.376519295856,484.849713528848,534.480097927768,167.248066776227,446.249592313549,534.480097927768,24.3263364918835,446.249592313549,492.116152983868,416.740793875543,368.304080342457,167.248066776227,68.8200968292908,414.011847985832,24.219255777525,118.263076634691,378.661083820079,59.7607125707784,59.7607125707784,659.087245429266,68.8200968292908,730.102886085153,659.471520640409,76.793443160689,368.304080342457,416.7581402841,59.0801996197134,59.0801996197134,416.740793875543,24.219255777525,414.011847985832,41.3946465368971,634.952965674209,845.183964221013,845.183964221013,573.115096543758,899.355130219223,570.730582499074,353.10280316861,570.594677835831,573.698869908641,376.169890474723,884.253080062065,572.299667452347,570.637920430854,352.554990243003,375.496293848095,573.016256485412,263.835427102417,375.496293848095,572.614719373857,353.10280316861,325.744536850895,724.969683491534,722.696859190919,722.696859190919,724.969683491534,129.011800935743,273.497485639444,567.589054505745,8.05507168105823,567.589054505745,273.497485639444,375.496293848095,375.496293848095,376.169890474723,0,353.10280316861,121.469805997157,147.412426352826,808.333854336079,27.1310161244864,463.741332639224,808.333854336079,165.708909937462,642.775060885436,84.7092958721646,571.743692819124,281.146253282443,129.011800935743,27.1310161341823,83.9239127618831,463.741332639224,463.741332639224,128.832109934286,808.333854336079,722.696859190919,463.741332639224,392.43102542773,285.279204137329,325.744536850895,899.355130219223,325.744536850895,463.741332639224,25.7537457652195,325.744536850895,50.2611075976808,280.92056089631,25.7537457652195,27.1310161341823
