"isolate","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","ID","Continent","Country","Region","Strain","Collection","Latitude","Longitude","Year.of.Collection","Pot.Field","Host","Status_world","Status_ext_eur","Status_recent_ext_eur","fs_level1","fs_level2","fs_level3","fs_level4","fs_level5","fs_level6","fs_level7","fs_level8","anc1","anc2","anc3","anc4","anc5","anc6","anc7","Mating.type"
"CHN_SD-3",93.5695430819646,140.347680240997,75.867797025998,3.70036375614804,2.04000331981769,-9.24667238476453,-7.52211184281644,-24.4747581572206,38.7936181032003,0.378895898414232,"SRR7299475","Asia","China","China: Shandong","tritici","Before 2022",36.2004,117.087,"2013","","","Included","Excluded","Excluded","","","","","","","","",1.8e-05,1e-05,1e-05,1e-05,1e-05,0.999932,1e-05,"1_1_3"
"CHN_SD-5",61.9254323262796,66.9243657422298,81.9455339357051,8.73484109308376,8.08386340618522,22.1064378252243,25.1395396673149,38.3131739522,-85.0632558103482,1.42674598028054,"SRR4042190","Asia","China","China: Shandong","tritici","Before 2022",36.2004,117.087,"2013","","","Included","Excluded","Excluded","","","","","","","","",0.016422,1e-05,0.025164,1e-05,1e-05,0.958374,1e-05,"1_1_3"
"CHNY072301",-11.1846420610979,-61.1941734209644,33.3010259945394,1.79825297408345,-1.06506234022055,-0.265056167653713,-0.542249087857525,-4.91316641732567,10.41411367305,11.1047052178631,"CHNY072301","Europe","Switzerland","Nyon","tritici","2023",46.39858333,6.23344444,"2023","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.985014,0.014936,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"CHST042201",-4.49083787044942,-56.7717789209251,30.7347021230285,2.28473017600543,-1.4316780530996,4.68250873706136,8.41299748181159,-1.50761524538535,-4.45257958465576,-4.00855910736333,"CHST042201","Europe","Switzerland","Stäfa","tritici","2022",47.236404,8.734663,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.977802,0.022148,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"CHTG062201",-9.26692787173088,-53.3648186951177,30.0394762104866,4.44932253206558,1.91363234698251,4.29321326859933,1.5930517210533,-8.98769859932888,3.37612454576487,6.16902404612249,"CHTG062201","Europe","Switzerland","Thurgau","tritici","2022",47.55395789,9.226681129,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"CHVD042201",-16.2667753983102,-50.7456273423339,32.9079883234493,6.80776986724634,0.621329591436382,0.707304793710875,5.4431283126848,-8.484769210622,8.37276068439733,5.79566088171338,"CHVD042201","Europe","Switzerland","Begnins Vaud","tritici","2022",46.45,6.25,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"CHZR022201",-10.7998244048111,-50.8294507088293,24.9945343283038,1.54758479206704,3.83971640043812,-1.77282808030019,7.06164524098432,-3.31420206979967,4.51842921547091,9.87226395631443,"CHZR022201","Europe","Switzerland","Zurich","tritici","2022",47.356058,8.59774,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.915221,0.050187,1e-05,1e-05,0.033048,0.001515,1e-05,"1_1_3"
"CHZR042202",-12.2993264275524,-56.4553084189934,28.3306160569245,1.62366805019574,0.667093433635699,3.16252603538683,4.09490026760463,-9.57050325200542,5.93478561939724,2.40282906557394,"CHZR042202","Europe","Switzerland","Zurich","tritici","2022",47.407442,8.559812,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_1_3"
"CHZR042301",-8.88508486112983,-61.6729058424068,40.2265227328866,7.05374929610818,2.68222193740637,1.68674017161686,0.63066735546606,-2.35767863092778,9.37587231319541,8.79416008423027,"CHZR042301","Europe","Switzerland","Zurich ","tritici","2023",47.353907,8.625124,"2023","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"CHZR042302",-12.30850376619,-56.0298977691609,34.0242976885362,3.11231683100281,-1.56795478531713,-2.82638277712189,0.283327771156158,0.196395995884849,2.8461884634599,7.73738982713627,"CHZR042302","Europe","Switzerland","Witikon Zurich","tritici","2023",47.356058,8.59774,"2023","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"CHZR052205",-5.55580478888948,-54.65155416533,25.7655781191525,2.78226130602612,-3.02663193548827,-3.16131765457361,-1.73653096189992,-8.20471746956806,10.2622276896417,10.8545512386715,"CHZR052205","Europe","Switzerland","Witikon Zurich","tritici","2022",47.356058,8.59774,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.991817,1e-05,1e-05,1e-05,1e-05,0.008133,1e-05,"1_2_1"
"CHZR062208",-12.6643189730019,-65.6999984535407,39.4882661300732,3.80169468574257,0.768400316701276,1.98782930891024,5.6899241824489,-4.93168240178307,2.52220462233656,8.53510332741894,"CHZR062208","Europe","Switzerland","Zurich","tritici","2022",47.348098,8.624128,"2022","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"CZKA042201",-7.43142580683423,-44.1683651983209,19.5561055267805,6.56437965414559,1.16497833084032,-0.989340774400442,-4.51159820499449,1.97125397301435,0.851385802722131,2.71955068540012,"CZKA042201","Europe","Czech Republic","Kroměříž roof of the institute (Agrotest Fyto Ltd.)","tritici","2022",49.2849792,17.3643381,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","E_Europe","E_Europe","E_Europe",0.777929,0.01574,1e-05,1.4e-05,0.193102,1e-05,0.013195,"1_2_1"
"CZKA042204",-6.28843975688309,-49.1158154122966,24.9235981292742,5.45682040506272,0.869676927006004,-0.305859209433582,4.53191482721386,-4.68430450918245,8.80418080727465,-2.79290594708221,"CZKA042204","Europe","Czech Republic","Kroměříž roof of the institute (Agrotest Fyto Ltd.)","tritici","2022",49.2849792,17.3643381,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe1",0.885575,1e-05,1e-05,1e-05,0.10108,1e-05,0.013305,"1_1_3"
"CZKA042205",4.71812606207062,-41.0611785956584,17.2030580804618,3.1378410294356,-3.89446753250968,-4.73616752475578,-5.84256226467845,-3.67849668133732,4.57015056920392,4.73536746539678,"renamed_CZKA042205","Europe","Czech Republic","Kroměříž roof of the institute (Agrotest Fyto Ltd.)","tritici","2022",49.2849792,17.3643381,"2022","Pot","6n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","E_Europe","E_Europe","E_Europe",0.743681,0.056774,1e-05,0.000472,0.199043,1e-05,1e-05,"1_2_1"
"CZKA052301",31.0088235591473,-2.16576377685452,-56.8927018184946,-61.4992698081543,18.7517291699666,22.037334955336,12.0870366862887,-10.8162672110499,-3.86746668279052,2.06636915219121,"CZKA052301","Europe","Czech Republic","Kroměříž close to the institute (Agrotest Fyto Ltd.)","tritici","2023",49.2899058,17.3658633,"2023","Field","","Included","Included","Included","S_Europe_ME","S_Europe_ME","S_Europe_EG","S_Europe_EG","S_Europe_EG","S_Europe","SE_Europe","SE_Europe2",0.121117,0.862344,0.001782,1e-05,1e-05,1e-05,0.014727,"1_1_3"
"CZKA052302",-4.23144138593069,-48.4350500492268,24.4368579958277,3.74184416630475,-1.96001615301137,-4.62468404812627,-7.7812446220091,-0.227719855611067,2.90723938154808,0.912793070403622,"CZKA052302","Europe","Czech Republic","Kroměříž close to the institute (Agrotest Fyto Ltd.)","tritici","2023",49.2899058,17.3658633,"2023","Field","","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","Europe_NE+old","E_Europe","E_Europe","E_Europe",0.832913,1e-05,1e-05,1e-05,0.165483,0.001564,1e-05,"1_1_3"
"CZPR052201",-7.8476726702804,-61.190335209413,38.4458172543516,6.46749748919576,-0.725054529340155,2.66405192369618,3.07330675667937,-6.46351139314537,3.42068179852804,2.03814153487661,"CZPR052201","Europe","Czech Republic","Prague","tritici","2022",50.081499,14.309154,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
"CZPR052202",-11.9531201578987,-62.9710731299663,43.2792684269328,2.54988414468208,2.23193665028994,3.25657495126675,4.59859368181492,-8.29416542847598,1.98564117681102,2.86737692959356,"CZPR052202","Europe","Czech Republic","Prague","tritici","2022",50.081499,14.309154,"2022","Pot","4n","Included","Included","Included","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe","N_Europe2",0.99994,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,"1_2_1"
